0,0.8015604772752098
1,0.07530694959710424
2,0.027127078196872313
3,0.008239271839527228
4,0.04799886295025746
5,0.01632742714606273
6,0.008458076574903838
7,0.12862415112218004
8,0.0342894164217213
9,0.008296653428089029
10,0.008183748597079696
11,0.04878443645955126
12,0.017466849938603517
13,0.11591046749539571
14,0.01822381408691924
15,0.016916970565684038
16,0.08537499690548017
17,0.0186266608674437
18,0.059241454800792334
19,0.07411280865469774
20,0.11867442997712423
21,0.1263881336889787
22,0.009927840713235922
23,0.008156287693603211
24,0.17261098816349593
25,0.5724390410987307
26,0.08694226928514004
27,0.009927840713235922
28,0.015262294892730469
29,0.010394293359710182
30,0.00830671687244679
31,0.0080102984172483
32,0.02640750562967173
33,0.008153359739680238
34,0.14664981620845677
35,0.09604101240887976
36,0.020694996279463636
37,0.014101372661605691
38,0.1278912485309777
39,0.10759473761782583
40,0.025935460798564975
41,0.08759506672651671
42,0.015744180467076985
43,0.023044949516926407
44,0.045830216236990864
45,0.19755579756130123
46,0.04401853054629318
47,0.06098007335921139
48,0.09169799247444874
49,0.024971679696027805
50,0.04560032372686547
51,0.036071194091186566
52,0.008158659204963278
53,0.009201854111434402
54,0.018811443451962666
55,0.008087709764204571
56,0.06022980004255465
57,0.04728600548187095
58,0.5732366937637045
59,0.04454314152027096
60,0.2361005661371823
61,0.09560737178359946
62,0.020173649933939528
63,0.04044661803600756
64,0.05799823098052285
65,0.6374361988259812
66,0.21063068300164461
67,0.20339492926815037
68,0.016589131830192404
69,0.07237081606294396
70,0.04054434804757142
71,0.026460740528982157
72,0.008270201580911685
73,0.016062390467144794
74,0.01865496485825161
75,0.0574165832849704
76,0.053284744534633874
77,0.027052389605960802
78,0.030370710496265257
79,0.01770253067261176
80,0.03572476065625384
81,0.022846678972436106
82,0.02026164071735162
83,0.10254967742196264
84,0.008346463339864104
85,0.00809966113542838
86,0.13279096256071854
87,0.09211219905626586
88,0.7552285787336636
89,0.04947631684502606
90,0.11185306170123736
91,0.045524718485603514
92,0.3423590930261548
93,0.016553524635154426
94,0.01608473991475189
95,0.05488659496638796
96,0.010212254212149755
97,0.01843203919753164
98,0.008240375155254527
99,0.008133950410968116
100,0.5915299719142675
101,0.008270201580911685
102,0.020919920756383596
103,0.007863014640259968
104,0.008183748597079696
105,0.8047666918411519
106,0.0371239921784174
107,0.017532672378439966
108,0.008240375155254527
109,0.01833739451004417
110,0.04900288773460319
111,0.185178289213239
112,0.0294930468735654
113,0.02877656092015145
114,0.03307966194414841
115,0.009927840713235922
116,0.02382653286729298
117,0.022772284197865974
118,0.20988809632131278
119,0.019566380789048876
120,0.025080147824769517
121,0.14243221065877093
122,0.021371417551441854
123,0.085758396458177
124,0.11764814707957731
125,0.01854377667627798
126,0.016153693930844853
127,0.015535333286750557
128,0.029633759934063475
129,0.07171913431270299
130,0.2005110221141499
131,0.007674571153207725
132,0.044119416959068146
133,0.07226559407596247
134,0.008136072381981647
135,0.018161245281587173
136,0.0940890741229301
137,0.01584039253834999
138,0.15663110744229863
139,0.017508685829288478
140,0.07399993488391693
141,0.13246411609538936
142,0.010212254212149755
143,0.18329523941534673
144,0.01961482083377993
145,0.18667971820837184
146,0.019417494976141703
147,0.008136072381981647
148,0.04090764733193728
149,0.053655919002967255
150,0.008418167019281872
151,0.02432400827771039
152,0.01384682868467452
153,0.02486316544462531
154,0.08267901920523973
155,0.016913739368328164
156,0.17583120103104766
157,0.017211580675944624
158,0.03019683756944174
159,0.7322339587704406
160,0.0156422839548746
161,0.0472713604628682
162,0.306382898465902
163,0.027902868391785463
164,0.017419368969870397
165,0.28990807289990556
166,0.038386584513649354
167,0.0200728555610983
168,0.2265824696641073
169,0.049560670236570376
170,0.18673477191124108
171,0.008136072381981647
172,0.7966903746256019
173,0.11216760523175515
174,0.07734484673983653
175,0.6432210001936832
176,0.21534699987247477
177,0.05457575006656139
178,0.022976780697407738
179,0.27658234725717273
180,0.1165552964395137
181,0.03698394017062981
182,0.022995286698043536
183,0.03903615152390989
184,0.03120220412840735
185,0.04848352882843907
186,0.09557084176469484
187,0.055066294069809764
188,0.008332908170537359
189,0.10933231890130486
190,0.013284804460863017
191,0.23404202279858835
192,0.2420802821360522
193,0.0845416174637659
194,0.023042312547580344
195,0.3340293897014711
196,0.19649863380939153
197,0.01649221881116149
198,0.3678831745881058
199,0.01954433620124612
200,0.0194967329612308
201,0.11793811666535006
202,0.018856354517345814
203,0.7552555805239256
204,0.0787080439744396
205,0.1759550625328058
206,0.00796769656775155
207,0.025466435218750173
208,0.08539261107609164
209,0.03373539424229837
210,0.2825543541817554
211,0.14210577546083575
212,0.008296653428089029
213,0.00851546983096276
214,0.008332908170537359
215,0.7684004032256305
216,0.06856251890959397
217,0.016449126623036384
218,0.01479711374386386
219,0.1978816072885785
220,0.06008783836343721
221,0.008133027236158838
222,0.01747179930030571
223,0.015333986185654108
224,0.017977329832092142
225,0.024045113178669544
226,0.030345555039908163
227,0.05827042112445058
228,0.047212660738122095
229,0.019860604965566728
230,0.05713879155482985
231,0.048961100542702383
232,0.017476765899150867
233,0.01576570526643406
234,0.008133027236158838
235,0.02937561703877283
236,0.030994667036097982
237,0.17547563991231668
238,0.03244372198019548
239,0.02286713552288647
240,0.007768262088955112
241,0.01945892148371438
242,0.046390247307007575
243,0.014036416419873854
244,0.008750305472517154
245,0.014720748231841652
246,0.3896660165988667
247,0.037200338882049405
248,0.008251519022030054
249,0.024465216056074164
250,0.022664369916798648
251,0.03545334698788118
252,0.17952471926968933
253,0.35978179039162644
254,0.03478751349052373
255,0.04981121508253518
256,0.010020616317239137
257,0.015235877573131612
258,0.03957019865411484
259,0.17879586997262187
260,0.016277227328828508
261,0.06249720271115974
262,0.03117569107875089
263,0.06994683322389103
264,0.03823514599213276
265,0.05844339071861336
266,0.009253966001568878
267,0.008183748597079696
268,0.008133027236158838
269,0.009655227433368892
270,0.020999972215982505
271,0.01629583425001634
272,0.14881144072683467
273,0.14313535587949597
274,0.11963717312563589
275,0.01921345424346816
276,0.03478899164570494
277,0.4940076009819087
278,0.09260712598438928
279,0.07020509239799433
280,0.20757635945861191
281,0.044349518470464616
282,0.008138684571806179
283,0.015954217285597854
284,0.03332186500428026
285,0.00821140107061118
286,0.30893208235281044
287,0.00789366070790268
288,0.07307484005317731
289,0.05782543846251285
290,0.0439538165559972
291,0.019454013027802003
292,0.057637385202338465
293,0.12926536025037866
294,0.023992904035276333
295,0.02865942998905154
296,0.008391975721191302
297,0.00884333051146404
298,0.035242046120069884
299,0.14300284507236655
300,0.3289935184451933
301,0.007719705559266701
302,0.2806080346106593
303,0.00821140107061118
304,0.04900855575224068
305,0.007813396495014089
306,0.09165221158989044
307,0.02243951500292417
308,0.0342233118263785
309,0.0256830509941633
310,0.025823651452191426
311,0.04267862691106007
312,0.02363402461775918
313,0.017822897831578175
314,0.019802050592111035
315,0.017838243635330146
316,0.4303590215871176
317,0.248200572553909
318,0.11024047019335392
319,0.07030400166203073
320,0.018344044406617008
321,0.0176704507579206
322,0.03399590268722073
323,0.007674571153207725
324,0.04993681247396352
325,0.008003622302553257
326,0.008307439903486303
327,0.010212254212149755
328,0.01529052578873046
329,0.01852091627330586
330,0.05800301011715249
331,0.23739540185060073
332,0.008901285739839636
333,0.019923873712056856
334,0.018654840279464836
335,0.008719659404874444
336,0.008928881750842532
337,0.008183748597079696
338,0.04362140798764859
339,0.008288694695526374
340,0.01632742714606273
341,0.27019048911991084
342,0.008183748597079696
343,0.10797061472024076
344,0.12273300708202675
345,0.09852227639045583
346,0.016147598112772076
347,0.023695554982052183
348,0.14883692183861436
349,0.038915282009180874
350,0.04797068939875459
351,0.022710199040536547
352,0.01877481900382846
353,0.04485816294170347
354,0.27139524788722236
355,0.027197465788051534
356,0.04618871113995092
357,0.022852652176372085
358,0.10216069280163016
359,0.07344067261677215
360,0.03875178594353588
361,0.00831721879215555
362,0.01805603883019178
363,0.008270201580911685
364,0.15183457198888367
365,0.10603987440273306
366,0.01583821883350997
367,0.014204539465487678
368,0.018400794038818346
369,0.10084099103927376
370,0.009785542358685187
371,0.5516144675584783
372,0.07928055885825458
373,0.17010294485055089
374,0.11718845587314992
375,0.008042645738931056
376,0.032118715011738894
377,0.6139886317452123
378,0.1371581664787553
379,0.009261958987793287
380,0.08403592524903233
381,0.08277165318813914
382,0.01897032138830317
383,0.03889180479992109
384,0.008183748597079696
385,0.046071463925173264
386,0.1044441606431383
387,0.01742170974747421
388,0.00884333051146404
389,0.00831721879215555
390,0.04587426143775033
391,0.038445802697730416
392,0.10786059188278921
393,0.5528019842246592
394,0.03345836534177635
395,0.024794088316259923
396,0.12949814133205942
397,0.0087218007614293
398,0.01720052489925127
399,0.1429683835914045
400,0.008756593033265193
401,0.024558524955069733
402,0.23658003577211564
403,0.0711022510303906
404,0.04861941696824752
405,0.0552953551129175
406,0.15008429073179683
407,0.010212254212149755
408,0.020558249926274696
409,0.09511728693019186
410,0.19375043398206554
411,0.021654265692288704
412,0.020739489407626495
413,0.02296098216965506
414,0.018452322074291587
415,0.1198816995117263
416,0.03682819745679107
417,0.007999265810203538
418,0.016237020002626362
419,0.04676830198460211
420,0.00861074196595379
421,0.008307439903486303
422,0.029144269343230104
423,0.06531765810295528
424,0.020997164492302635
425,0.02425793930678105
426,0.00884333051146404
427,0.027884486079031028
428,0.030517396001717427
429,0.06437571461173149
430,0.0633475034756474
431,0.03873041212911369
432,0.014693397457374085
433,0.016629118152402804
434,0.05562576326904638
435,0.09832272608179819
436,0.022091833076424133
437,0.010835003878716696
438,0.008003622302553257
439,0.007999265810203538
440,0.019624948028212116
441,0.009204919481987064
442,0.008332908170537359
443,0.017187580592757358
444,0.08078113004597963
445,0.03430080467108597
446,0.013743112398184746
447,0.11439356187382725
